颅	276
肢	692
缠	461
纱	807
咿	12
呀	657
泣	263
坪	482
瘫	566
痪	391
赔	3477
卢	1332
昕	250
暨	654
汝	169
燎	47
浸	470
腻	511
韵	593
侯	1353
锣	238
斩	334
靓	576
闫	275
莹	763
庇	205
歧	711
饷	163
粮	3956
莲	1258
棒	715
巾	680
烽	79
妥	1087
峪	56
惟	305
粗	1319
猝	204
胸	2467
酿	527
菏	61
鄄	7
濮	44
憔	66
悴	68
媳	792
饿	552
唇	604
沂	68
郯	12
贾	1527
沫	466
绣	359
邪	282
插	1266
勺	218
枢	542
凑	591
尝	1916
脓	55
肿	1455
寮	32
厨	1211
襄	253
贬	269
猪	2648
肉	6921
蛋	5182
臀	456
柑	68
蕉	464
梨	583
鸭	769
苹	2160
橙	542
腩	34
薇	893
莓	383
藤	495
椒	690
茄	777
狮	603
+	1144
昙	23
骁	140
寂	290
炮	2025
愤	914
扒	684
氨	451
喷	1066
阅	1930
睐	381
稿	2216
瑛	232
茹	193
娅	1064
匹	911
骄	363
娟	860
胎	2001
肩	1205
伽	172
盐	1791
碱	480
饲	451
览	1757
乒	337
乓	219
澡	622
茬	98
荐	3142
柯	907
苇	77
饺	273
馅	346
剁	60
莎	723
菱	176
埂	53
掺	175
灌	724
雇	600
炜	216
俐	105
彼	884
鹅	394
爵	396
撰	503
顷	210
裔	483
译	1851
肌	1745
萎	291
腓	17
紊	162
颗	1504
晦	100
尘	1382
厄	163
罐	743
恼	685
踩	655
炬	125
沐	164
晶	1228
杉	499
矶	398
匪	917
夷	506
墓	3110
葡	752
萄	697
羽	1193
啸	238
憾	760
嫁	1287
翩	181
荧	559
尾	2791
幽	860
炙	132
惺	45
锏	37
轰	1186
妙	1375
嫩	763
卓	1027
亢	139
眠	1562
衰	1615
椎	244
脊	305
呐	132
羞	465
齿	751
挫	399
妍	367
悄	1028
芙	167
卧	1568
颚	43
窄	422
罹	149
倦	196
抑	1104
鼾	29
卒	107
亨	428
舌	999
腺	836
~	892
磨	1280
咬	790
脾	735
躯	163
缉	397
剥	738
撕	341
糟	447
棍	509
戳	152
屌	282
筋	657
赎	116
飙	431
诋	52
咸	1263
渭	935
粒	864
宴	1699
馈	614
琳	1307
汛	99
塌	446
伫	31
抒	182
沾	362
彤	564
铢	43
渣	579
崔	1905
缀	102
摒	85
渺	87
豚	621
舔	44
蟾	103
蜍	90
晕	662
眩	69
泵	165
枚	1215
铝	276
罕	869
擎	316
卑	263
敞	394
卸	568
矩	371
曹	2111
『	87
』	89
栅	235
轩	710
锂	54
俺	84
陀	97
螺	404
纹	1187
μ	17
刃	206
汁	980
蹚	13
怜	323
萤	40
虫	757
穴	625
浅	662
烁	311
屯	633
绵	765
峦	79
翠	498
恬	101
偎	60
淌	65
镶	146
嵌	174
笆	37
魔	1630
啤	254
鸦	127
耻	349
蕾	888
煽	215
挠	131
晤	215
穆	665
猴	494
椰	279
篝	9
陵	1471
猕	112
葛	680
姮	7
梵	53
娣	55
磕	235
疍	3
漂	1556
蔚	207
蹈	706
蒲	789
蜢	3
叹	1540
覃	296
兜	356
纬	221
隽	170
豫	535
帧	24
腼	40
腆	41
株	455
亏	1063
宰	465
梓	177
俏	629
凄	169
佣	265
冕	267
愉	434
昭	822
丨	3
匠	147
辰	506
菠	283
豆	3569
煮	1036
螃	94
蟹	231
柿	895
泻	354
谬	176
钙	1140
肾	1737
葱	677
苋	22
膳	624
磷	333
钾	261
舱	1028
俬	2
杏	340
竖	370
筒	430
龚	579
玥	107
猥	261
亵	243
龌	9
龊	10
砒	56
霜	400
枸	141
杞	154
【	3536
】	3540
扮	1886
戛	52
莘	41
肤	2722
晾	139
缸	298
浆	548
邝	32
胖	1063
=	124
﹤	4
脂	2689
肪	1589
胃	2747
﹥	1
槁	11
腑	78
堕	188
卵	522
栓	369
酰	47
酶	274
钠	212
娇	791
咱	595
晃	317
眯	70
颐	126
嗔	34
馋	56
疼	1598
霆	471
楷	171
叔	1543
／	283
痴	455
暧	167
昧	224
贱	198
姨	934
寞	196
竭	468
肋	142
狼	702
→	239
睾	152
涎	43
唾	154
腔	976
殃	67
惹	662
糙	203
瘀	46
葆	118
皱	413
呕	370
浑	523
渴	609
沛	275
梢	98
趾	83
骼	179
噬	90
胶	1302
糕	876
雌	306
痘	277
呵	1102
拇	156
矫	310
黯	114
睑	35
皓	132
阮	270
秧	86
堰	210
琴	1098
哲	890
贮	98
孔	1564
痒	307
瞧	187
咖	1217
啡	999
●	894
＆	4
昼	219
颠	546
◆	68
茯	12
苓	36
枣	752
醋	410
鞣	98
驴	373
鸽	225
煲	160
茎	254
喋	53
褐	148
苟	125
琐	304
胰	200
幡	34
悟	489
颧	26
裙	766
醇	556
嘌	34
呤	34
碘	135
皂	299
甙	54
皙	75
莱	2346
绎	669
懦	41
倔	47
馥	56
婉	1218
丑	1148
臃	33
倜	8
傥	9
泼	567
邋	36
遢	27
呆	1059
讷	37
蹋	32
瞪	126
氟	73
虾	442
翅	222
糜	27
烹	411
饪	188
鳕	12
芽	313
藻	195
臭	715
魁	288
剔	290
昏	1066
坤	1334
茜	799
胚	100
肆	475
惮	62
哦	586
喽	42
樱	252
蜂	1056
酚	213
酮	188
堪	1457
菇	504
瓤	6
壳	699
蒜	413
煸	12
粱	98
荞	52
麸	30
蠕	217
疡	231
囚	381
爹	809
佟	776
饼	805
痔	86
疮	196
蒡	18
苯	149
丙	246
酪	107
酱	534
脯	63
薯	687
肴	202
腥	219
囊	795
垢	190
疙	86
瘩	86
腌	212
芘	15
熏	344
嫣	1438
藉	208
敛	454
窦	544
吻	1305
喵	88
琍	132
愧	387
瓣	167
髋	35
佢	3
哋	4
嘅	3
俪	193
骚	509
勾	531
萧	689
阀	218
瑾	106
迭	191
喆	97
棵	308
踞	74
叽	34
喳	27
悖	109
恭	338
凿	171
缚	148
迸	77
汹	129
磐	31
坎	420
骐	11
骥	83
盈	1391
骏	797
岔	75
叮	331
嚼	277
咽	382
喂	499
笼	851
靡	313
嗽	290
痣	35
帛	41
狱	1604
陶	1264
瓷	746
渍	125
潢	50
遂	865
缔	577
酌	171
昊	194
逮	975
钞	478
钥	470
匙	517
蹿	151
嘭	20
甥	96
扑	1365
伞	330
猜	1291
腕	523
弧	106
刮	671
盒	984
搁	247
*	345
蹦	131
跤	84
蹼	11
晖	509
犊	24
饕	32
餮	26
帷	272
栋	1361
盔	281
耶	1082
疤	216
茫	374
鹊	46
钉	494
呛	119
拧	138
揪	163
杵	4
悚	132
淑	1220
箴	36
绯	459
趴	265
澈	230
桓	145
炅	236
墅	650
姊	74
晟	162
澄	1145
芬	777
熔	105
憧	78
憬	78
诡	177
袤	35
骸	166
岷	34
邵	4845
喻	672
锰	61
蘑	198
滚	1413
隶	244
熊	2471
硫	492
莞	555
荆	389
沥	157
掰	66
沦	308
沓	169
耿	316
椭	52
槐	131
栖	349
搀	134
拄	58
杖	101
Ｈ	38
Ｎ	61
鬃	17
寨	965
鞭	617
澧	18
涔	6
嘟	183
唏	116
嘘	206
巷	1003
帘	409
袱	125
Ｄ	75
Ａ	61
袒	64
阱	284
橄	610
榄	640
尹	786
酝	236
柄	153
禧	398
邸	564
臆	42
①	60
②	51
③	43
④	29
涅	131
梭	169
恪	82
秉	343
夯	237
缭	91
恵	3
馁	24
朽	106
岖	57
芭	261
冢	56
卿	901
辙	201
Ｇ	40
Ｂ	24
翘	302
哺	170
潼	98
雁	346
鸥	189
聆	108
甸	460
鹦	107
鹭	148
狐	313
狸	125
虐	766
宛	152
诃	16
铐	158
匕	113
淫	1239
丛	516
栈	271
栉	19
鳞	102
檐	95
栩	154
淹	196
烫	436
芋	124
凰	391
仕	287
搡	87
岂	184
蚝	34
旖	14
旎	12
龟	243
羚	86
礁	318
跬	11
埇	91
儋	236
侍	244
苑	651
癫	104
锈	198
磅	433
礴	98
幄	20
拂	98
渝	379
擞	20
澎	89
湃	49
吮	18
蕴	389
蔽	519
浏	530
冈	513
鄱	45
掠	185
≥	20
佼	117
忏	151
垄	364
琏	10
晔	79
熙	732
坝	629
驿	172
郫	204
邛	39
崃	31
濛	272
樵	58
辄	158
狭	363
咋	342
窘	140
搓	203
箩	47
椪	3
哟	73
筐	103
赧	4
帚	56
遣	453
刹	582
悸	120
亓	26
栽	302
蔓	691
嘈	51
吼	169
窜	256
伺	173
祠	150
贼	854
狡	90
猾	41
夹	848
僻	188
赃	381
剪	865
腊	1419
廿	52
虞	252
镔	7
瑶	496
泸	282
泗	235
咚	64
镭	4
蜘	83
蛛	147
碧	649
眨	101
袄	76
晏	189
骊	29
滤	241
榨	197
斥	554
涟	75
聋	224
黏	390
冶	246
氡	21
铟	4
歪	543
陋	271
铲	342
釜	86
遁	39
骋	74
幢	188
铸	216
蜗	321
诀	386
阉	30
鲈	81
窒	221
锌	175
▲	165
钰	158
碶	9
吭	47
嫖	326
娼	149
贿	2207
惫	193
卉	351
幌	71
捆	346
鹰	1140
酋	90
钵	65
猎	937
笋	219
茁	48
沮	114
峇	22
谕	27
禀	96
荇	2
燮	34
玄	343
彬	917
镐	1009
薰	60
哇	162
粤	423
穗	106
捣	200
郝	562
雯	457
婕	266
谛	21
坟	222
葬	1504
锴	45
祛	221
芍	15
煎	416
葵	170
啼	79
珂	73
豹	454
飚	37
儒	417
盎	148
侠	1752
丐	34
犷	29
玟	68
娄	751
潇	592
蝙	98
蝠	102
抄	611
恙	43
勘	749
哑	229
撇	106
皋	93
邱	764
桐	472
稂	2
靴	184
捂	199
愣	116
豁	168
袜	208
陨	38
琥	103
珀	236
漠	508
僧	431
胥	34
吏	230
篙	6
骆	295
驼	193
瑙	41
汴	22
稠	140
芜	783
屉	113
汕	154
濠	37
俯	353
瞰	127
羹	174
瞄	282
栗	163
柚	156
鑫	564
兮	84
冥	108
棕	223
踵	89
斐	109
颂	644
兽	844
犬	625
俨	162
坑	925
町	179
蟒	129
觅	212
犒	43
虹	850
榆	657
氮	278
塬	40
灞	124
沣	165
浐	53
秸	153
秆	159
篓	68
恳	234
揉	129
蚂	104
蚁	167
匀	232
歇	623
霰	9
碾	308
沁	201
⑤	17
⑥	12
烔	19
炀	47
畔	217
亳	270
阜	743
拣	64
芥	257
嗞	8
碚	22
讹	181
Ｐ	84
铮	230
匡	160
暄	57
膨	237
殡	433
摞	58
祎	58
怠	196
寝	267
妖	236
滓	2
纾	29
嘿	66
咻	43
咀	166
巅	223
睪	2
腮	105
畸	178
凹	142
痿	41
龈	67
妊	95
娠	92
珐	30
琅	168
嗑	43
蛀	38
腭	192
颌	86
灶	260
龋	13
拭	210
酗	93
漱	214
颊	139
汀	300
潦	30
诏	119
谌	84
吩	32
梗	199
嗅	75
珉	90
迕	1
剿	280
斋	129
绮	231
镖	202
蕙	34
碇	7
绒	639
皖	476
荟	138
萃	123
诵	211
谯	49
蚌	622
\	12
孰	104
溉	164
弋	193
尧	108
簧	62
嗯	106
挎	117
掴	12
瑕	124
疵	112
蜀	333
庙	1259
匝	304
颤	142
氢	183
彦	545
﹃	5
﹄	5
箍	105
裴	353
娩	177
脐	159
搐	54
忡	62
磁	457
赂	530
韪	20
狰	17
狞	17
讫	17
煞	147
琉	107
觊	21
觎	21
牒	35
蹄	187
奴	287
寰	102
蹂	219
躏	219
罄	237
寇	163
忾	4
绞	157
刽	12
祟	70
夥	1
矣	88
佑	330
俣	5
赡	162
噩	303
俚	37
攫	29
涸	51
漓	157
囿	35
渤	462
诩	29
堤	423
锱	13
诲	17
歼	1651
蔷	171
侬	38
絶	1
殿	748
缤	39
屎	110
≤	3
橘	527
啧	66
寐	54
瞎	175
蚊	102
扳	142
堃	45
琪	553
靶	164
辍	152
棱	110
赘	85
诒	21
绢	53
罡	29
叨	155
懵	132
剃	66
疚	177
琰	82
祯	73
臧	109
熹	57
昀	16
甄	630
噱	86
谣	772
黛	279
攘	93
皿	39
雏	110
赣	186
麓	154
渊	229
垒	300
炽	23
鳍	63
桨	62
捺	34
掸	77
髦	125
霁	85
胤	27
禛	3
朕	32
珏	31
佰	29
葳	30
嘹	31
伎	95
饶	270
掼	10
邺	59
妞	222
狄	229
秤	70
泾	188
琇	4
淞	52
浜	24
猗	18
苞	28
珵	4
踊	143
掂	63
泓	129
砻	5
虔	40
躬	255
雍	155
霏	32
沼	137
沌	45
怯	80
嘎	144
陲	13
迦	76
糌	5
粑	51
稞	47
辫	136
嚏	39
哎	101
炖	252
舀	27
鳅	53
藕	139
忪	9
啵	4
蝎	76
稚	153
哄	726
啻	10
觑	62
匮	100
迥	93
衙	99
踹	128
黜	6
渎	303
鞘	50
陡	254
甬	116
桅	37
瓯	88
漾	45
磎	4
蹊	116
夙	45
溺	288
飓	31
褪	93
昵	133
驮	45
烙	72
烨	188
琢	169
毓	180
荼	85
殁	71
锤	338
─	99
暮	104
拯	183
宥	110
趸	57
酵	252
刨	57
_	256
讪	130
窍	116
咏	302
奚	109
拷	101
俘	178
怅	28
黠	12
酥	175
牡	178
蛎	61
喘	336
唠	105
拱	163
隘	35
吝	89
啬	49
猩	165
呦	28
憎	37
赟	612
拙	77
琨	95
揍	16
侑	87
缪	245
郧	31
锄	36
跻	198
烩	26
桧	30
粟	139
哽	96
蘸	46
钏	21
禺	108
侄	383
谭	768
呎	22
□	381
﹢	4
阙	51
曳	34
樟	52
坷	113
舵	65
臻	137
孚	93
溅	135
檬	478
钧	361
甯	115
嗨	62
瑜	309
坂	95
赐	240
睫	171
厥	79
缰	46
钝	115
匈	51
跷	104
Ⅲ	45
钚	14
绊	243
粼	24
徜	20
徉	20
橡	304
瘪	37
碴	24
曦	197
阑	46
珩	27
羁	167
琛	120
纨	17
绔	15
孪	30
岑	132
簒	1
慷	96
寅	96
姗	206
姣	120
萦	62
圜	13
攥	49
纭	65
唬	53
淆	118
簿	206
涞	19
昶	13
'	162
噜	20
蔗	132
佝	20
偻	21
芗	107
﹗	15
褛	13
丞	100
窟	271
窿	87
偕	54
柠	388
腋	66
裘	70
榭	35
璞	69
蹉	16
跎	16
咒	228
暇	173
嬉	172
扛	331
哩	54
岬	1
抉	58
楂	139
洼	153
遴	145
桦	134
煊	12
仆	184
嗲	36
芹	275
翱	27
壅	13
赊	47
昱	75
筱	637
恸	19
咛	31
瓢	66
Ｃ	69
吟	116
肱	16
痂	16
礤	11
啰	40
铛	45
蜿	43
蜒	43
瀑	181
窑	229
纶	51
粪	298
栲	2
蠢	166
芸	150
阂	48
弩	67
藜	16
烊	45
骇	94
湄	39
岵	1
陂	127
韬	163
侮	195
俑	317
谧	33
霓	65
蛟	102
乍	143
闾	12
挟	259
榷	38
蠹	4
枫	184
焉	79
硅	183
淼	77
凛	105
蔼	67
嘀	362
杳	27
邢	461
倚	127
遐	71
狙	140
婶	153
娑	8
淤	212
扼	91
郸	245
冉	239
採	10
礡	1
叁	51
掖	55
涮	109
脘	6
疖	3
苔	85
踝	151
籽	255
镁	203
瘢	27
嗝	87
蕨	20
瞿	107
瞳	26
抻	11
纺	333
哮	118
肛	151
尕	41
耆	27
咩	8
鸷	4
锥	87
揖	18
婵	30
鄯	18
嚷	117
驭	148
娴	121
撷	16
兀	27
抠	83
斡	50
潞	68
噙	15
奄	59
峭	96
蓓	172
袂	107
枭	539
笛	119
剽	31
镀	128
尉	150
氯	155
掮	17
诬	111
硚	31
夭	132
擒	148
繢	1
翌	54
桢	33
猖	106
獗	81
蚕	78
茧	48
诫	263
汶	220
‰	62
柬	139
篪	32
楞	78
刍	8
遒	6
匾	107
蕊	68
垠	13
槟	204
莽	55
麾	32
嘶	50
∶	228
窖	143
翎	21
褒	107
搪	56
厮	86
荔	129
睽	42
捅	334
唁	138
棺	299
哆	35
嗦	42
藁	21
壑	24
茆	21
濒	247
猿	102
驯	93
嫉	154
妒	172
瘟	63
壹	224
鳄	144
噎	32
烘	171
笞	13
灼	156
诤	26
譬	124
佗	16
杲	12
巍	361
Ⅳ	68
#	254
烯	170
﹪	5
诧	78
蹑	13
淇	348
鸳	56
鸯	49
爪	125
耒	16
骝	6
韶	225
隅	166
Ｌ	33
Ｅ	30
＊	4
Ｓ	53
Ｔ	41
蝉	108
殆	44
汾	82
釉	42
侏	41
坍	96
毂	53
讴	39
逍	147
铬	60
汲	143
莠	25
宸	28
嗵	1
黢	18
蛙	156
窈	34
窕	34
伶	56
彪	440
绅	71
轶	103
咯	81
旸	14
＂	67
斟	50
镳	31
砝	18
绰	162
闺	370
翊	97
卦	349
缄	48
瞠	91
―	109
耸	107
瑄	53
彧	11
峯	26
筠	65
Ⅱ	46
瞅	63
睬	58
邨	43
亘	24
褔	3
烜	14
郅	591
轲	10
睢	27
塚	30
璧	118
扉	35
邂	86
逅	86
瑆	3
毖	13
怂	32
恿	23
愚	157
鄢	24
惶	66
稼	106
痰	558
谒	21
祀	147
颍	226
祺	175
铧	16
铤	51
浬	7
榈	29
眸	43
莅	25
郄	9
轱	39
辘	55
硼	30
胫	57
☆	28
|	75
阚	28
酣	65
逯	27
饵	69
妯	3
娌	3
姥	167
捋	11
饽	66
蜻	13
蜓	8
垡	28
笈	40
痤	23
啖	13
芡	18
疣	12
奎	446
萘	3
冗	72
毎	10
膻	17
疸	14
蓦	14
巫	193
棘	143
熠	109
胴	9
焯	56
嶋	9
嫂	293
畊	8
茸	67
卟	10
啉	8
懑	7
铣	6
揩	12
妓	271
鄙	43
扈	28
茗	129
慵	31
咄	22
歆	96
渥	17
兢	94
矗	54
鹉	99
铆	31
帼	61
戎	190
澍	36
痞	41
璇	256
糍	20
雉	12
箔	11
踌	17
躇	18
谟	41
锵	83
薏	40
β	62
呔	1
烚	2
捱	18
搔	16
谚	52
啄	34
浔	15
蜞	2
鲷	25
鳜	4
鲊	1
畚	2
箕	25
畈	21
吖	3
撩	93
於	58
栎	25
蜕	97
嬷	67
畦	7
雒	2
孵	184
沔	4
庵	70
铿	63
舸	15
衢	79
鲟	67
鞅	29
漕	23
汐	41
邃	47
挝	46
贻	56
黟	10
槌	32
樽	37
罔	55
噼	31
啪	90
悻	32
粕	18
侥	222
妤	87
嗮	77
朦	61
胧	58
胭	15
矜	80
蛤	38
蟆	25
芊	29
濂	12
穉	1
曰	189
芾	2
佚	45
羲	43
荃	39
橥	1
褫	8
俸	62
荫	119
劾	39
谆	18
谏	75
砷	26
镓	1
禹	179
囤	451
吋	22
Ｍ	57
苫	8
咔	16
嚓	17
璜	27
舫	7
钜	12
峙	175
圭	114
臬	2
○	105
銬	1
係	3
麼	7
佔	4
為	28
準	3
喙	3
簣	1
衩	23
墟	168
蜈	32
榔	164
棠	227
谥	22
濬	8
虏	60
膛	78
眈	40
霈	47
硒	169
晁	18
岱	66
驹	89
凳	234
冿	1
泠	6
遛	78
怄	4
奂	22
眷	118
瑚	57
襁	15
褓	15
邯	245
丶	3
迂	27
搂	117
呻	45
箫	15
琓	7
嗡	62
囔	19
甭	30
菩	74
醺	34
偌	29
忿	23
拽	250
怦	23
凋	60
蕹	2
荠	42
蕈	4
痈	25
戊	27
漯	67
玺	55
崽	74
薷	20
◎	133
仃	1
荤	154
橱	140
挞	24
郴	95
滢	22
撅	13
嘞	9
鄞	29
噌	19
癸	14
巳	25
闰	42
踉	44
跄	44
稣	58
珺	175
黔	173
飒	21
漪	89
掳	46
崴	23
妩	62
蓥	17
拴	99
蹒	39
跚	39
瀛	92
橇	39
鸠	43
唢	10
缎	33
帔	12
毽	29
磺	75
慄	3
歷	4
復	8
皎	15
讥	32
屹	154
炕	59
怔	20
锹	40
浣	25
缇	245
皑	75
螨	63
灸	46
砌	144
忐	82
忑	82
攸	67
卤	146
孳	7
粽	87
涕	74
疳	2
斓	43
驷	2
峨	76
涪	41
阡	6
狈	21
遑	14
痾	1
丫	136
绗	1
钛	52
顏	1
笺	26
旌	55
褂	26
Ｕ	22
Ｖ	20
Ｊ	2
ｏ	30
ｗ	22
ｅ	20
ｒ	6
簸	63
淅	39
戟	24
黍	20
萼	26
霹	52
雳	51
嗣	32
葺	17
篦	10
邡	9
蒿	16
醛	164
脍	19
郜	123
荏	8
苒	10
焘	31
抿	12
鳔	23
羟	11
呗	89
茌	4
砀	15
埕	15
垱	1
籁	80
㎡	197
饯	24
喇	162
昳	10
椴	2
捻	5
硌	17
藓	2
桠	25
裳	40
裆	39
褰	4
襦	12
钿	2
耄	26
耋	27
诘	6
孽	55
琬	4
笠	105
碉	22
娆	31
燹	30
洮	3
羌	76
骞	25
桀	11
舂	2
抭	2
褚	62
璠	17
樗	2
叟	11
瓒	7
阪	45
钺	11
骠	4
惇	25
闱	24
嫡	17
嫔	124
诛	78
婢	28
帏	7
秽	294
谑	74
搧	2
溥	99
锃	15
溘	6
柩	74
嚎	47
椁	105
畿	23
茉	114
戍	91
遽	5
旮	14
旯	11
掇	29
庠	5
垣	250
傀	20
儡	20
呜	24
髌	9
焖	55
痢	21
蛆	30
膘	11
蜊	4
鱿	41
燠	1
陇	137
苜	15
蓿	15
娓	66
铵	5
烃	36
麽	18
洱	55
氽	3
楔	28
揺	1
蜥	15
蜴	13
苷	47
涤	110
苡	22
ω	81
荸	11
孀	39
孺	19
唆	41
淝	47
踟	3
懊	63
蟊	13
焊	132
錾	11
礽	5
婪	23
瞌	38
垚	36
堑	16
锚	52
筝	51
盹	50
拗	45
椽	12
枋	18
糯	93
▌	3
醣	10
鲭	13
鲑	27
囧	548
泯	14
滇	69
鬓	29
溏	11
粳	71
炊	57
庶	61
晌	11
煦	20
熨	13
嬅	35
惘	29
诅	86
惭	44
黝	36
褶	84
娈	9
钗	47
媞	26
贲	29
镂	44
鲨	351
璟	24
珮	5
劏	4
晗	62
劭	29
惋	96
∠	1
婫	1
劀	1
箸	5
旻	52
茏	10
栾	57
敖	58
涧	131
卅	18
査	7
轧	231
邴	3
卯	27
嫚	2
撂	44
媲	79
缢	72
◇	12
匣	53
嵋	3
數	7
悯	24
琵	49
琶	39
芷	133
彷	66
徨	59
瘠	35
羔	28
馍	121
雹	20
俾	17
疹	145
綦	21
傈	5
僳	5
祜	6
傣	17
丕	38
仝	108
缨	31
圃	34
沤	4
槃	16
涣	64
翛	1
兒	5
饬	16
坯	46
赦	80
恕	48
喔	75
噤	10
钒	10
湍	25
咲	30
ア	4
イ	2
ド	2
ル	14
胯	22
拋	1
銮	91
魇	12
菅	82
蜷	65
圩	131
锭	32
芪	21
滔	107
镰	11
朔	114
愫	64
颞	23
噢	55
甾	3
瘁	14
踱	25
醚	32
溴	7
嵩	126
矸	77
∞	23
汩	24
儆	29
徕	9
懿	252
嬛	375
潋	20
濡	66
怆	13
斫	5
扽	5
窠	9
捶	44
豌	32
恣	26
捭	15
噶	36
糅	17
瓴	17
筲	2
巿	18
偈	1
骛	22
噻	16
舛	25
嘻	128
煨	14
≈	3
≠	19
嶙	11
峋	11
蕃	23
汞	48
菔	12
伢	56
暹	12
瞥	16
谳	14
張	18
狩	61
铂	43
桁	10
囱	40
崟	1
叱	54
咤	50
邳	13
耷	16
虬	16
姘	7
怵	11
仨	35
倏	2
拚	6
舷	123
鲵	15
焗	20
镛	22
泞	41
讣	8
殇	13
焱	42
砚	54
蝼	9
赳	17
渑	10
镆	1
疱	71
痊	73
钳	107
畹	2
麒	104
涿	23
桷	5
浒	67
囍	21
墒	24
忒	10
炯	44
阆	13
讧	25
蛔	11
α	30
拈	42
揶	24
揄	24
槻	3
鹜	30
後	18
菘	29
韭	95
汆	7
瓮	27
衒	1
勰	2
赉	2
莼	8
诜	1
菹	1
宦	54
驺	1
蟠	8
榻	67
蕻	19
钼	25
莴	29
苣	11
喱	35
艮	6
逵	18
誊	2
愎	4
谗	16
蔺	68
砭	8
靛	5
叭	106
翡	39
滁	247
淠	13
哉	53
袅	34
骡	56
孢	23
洵	6
钨	22
億	267
旼	13
珞	67
姬	159
璋	85
逄	49
貂	112
钡	4
昇	10
淏	5
蹩	16
鲢	11
骅	68
甦	5
绫	18
樋	2
鸾	32
吒	10
︰	15
畲	22
揠	2
弑	10
谲	25
啐	7
驸	25
漶	2
卞	89
隍	26
凇	15
擀	31
盅	37
迩	31
堇	7
堽	16
獒	148
藐	24
铀	306
衘	6
绀	9
矇	2
潏	9
膦	3
掬	45
讦	1
唉	38
擂	41
靚	8
吶	15
緋	2
暌	10
棣	51
柞	16
庹	2
蔑	71
蓟	21
锓	4
糠	18
Ω	4
伉	9
杈	12
咧	167
珑	76
艉	4
麋	24
钲	1
徇	86
镯	56
喏	3
哒	16
荻	61
辕	25
Ｆ	12
抡	37
垭	22
漹	1
凼	8
喑	29
Ｗ	9
鏖	29
ｌ	5
ｖ	14
ｇ	14
ａ	7
ｍ	11
迢	60
莺	86
徵	5
呱	51
砟	6
鲔	7
篆	48
薨	1
盝	3
槊	3
伧	3
碣	8
弼	23
祢	7
翦	7
灏	12
悱	6
恻	13
纰	27
溧	56
淩	1
疃	6
湮	14
臾	14
毡	38
舜	123
鹃	47
跺	23
＋	90
跆	13
纂	50
莒	11
铨	24
谙	48
晩	6
铡	6
薮	1
馕	8
珙	26
鴎	2
擘	8
磡	15
剐	36
舾	9
圻	6
嶂	15
稗	17
惴	24
珈	59
〖	1
〗	1
稔	14
钫	1
豸	6
竺	37
铠	18
椿	28
菉	2
馬	10
锉	32
珪	2
強	4
谘	2
鲶	63
髻	14
绛	28
婀	16
渚	30
吠	15
虻	1
潸	28
呓	7
黩	6
匍	19
呯	3
缜	55
穹	29
锢	9
啜	14
赭	21
巽	10
珅	69
脲	1
嘧	2
啶	3
嵇	1
怱	1
蘭	1
纣	13
岿	21
湎	5
「	100
」	98
殓	30
妾	147
墁	8
纡	1
秃	63
噔	22
垤	1
佯	30
龛	68
惰	40
萋	12
鎏	21
秭	21
瞑	12
敩	2
芮	50
忱	28
偃	17
煕	7
悭	9
禎	1
戾	11
叵	20
咆	26
碜	15
汭	5
仚	2
靳	42
嵘	29
捎	54
罘	8
蜇	25
揾	6
玷	15
崆	2
峒	2
㎎	3
氓	34
兟	2
鳗	64
烷	38
吲	3
哚	3
皲	17
鲫	27
翳	2
皴	6
扥	2
隳	2
勖	1
邬	31
寔	6
斛	27
鬲	6
龅	10
烓	1
跖	1
炘	19
浠	7
蕲	38
頔	4
犟	12
镝	8
牍	12
耦	9
舐	7
偲	4
鶲	2
鸲	1
鹟	2
鹛	2
鸻	1
鸮	7
↑	7
镉	44
玖	72
仟	54
榧	11
佶	16
聱	1
坨	37
奧	2
蒹	1
葭	4
痫	60
衾	1
滟	3
靥	4
麿	4
挲	12
骶	15
荀	14
羯	14
馏	26
鮟	2
鱇	2
梆	9
霎	8
氤	6
氲	6
疝	18
Ｋ	11
浉	7
嗼	1
筏	25
洺	10
筼	28
筜	28
螳	13
螂	54
滦	33
耙	7
僰	3
孑	24
瘸	31
诔	3
擗	3
噗	7
嬢	6
漖	1
癣	27
绦	5
桎	7
梏	7
峁	6
仄	12
珲	20
疟	18
胛	13
裡	9
嘣	3
鲱	14
氙	11
搠	3
弁	4
矍	25
铄	25
豇	19
菖	7
蛳	6
芫	4
荽	2
罍	38
妳	20
惆	14
刎	2
悌	5
饧	4
籼	6
瘙	44
徙	108
榛	27
鳟	2
焙	49
蹶	16
聩	9
歙	26
淙	4
潺	43
倭	40
锗	5
茕	6
遨	18
濑	42
掣	36
胄	12
镌	44
乂	9
塾	24
幔	41
壬	36
枷	23
鞑	9
靼	7
劻	6
嗒	22
邕	14
戗	2
誌	3
翀	19
琊	19
郢	25
濉	62
滂	4
﹝	2
﹞	2
飏	16
摈	2
赈	34
鳏	7
殚	12
镍	52
钴	15
傩	52
沱	62
Ⅰ	37
鯢	1
鮰	2
薹	5
洸	1
屐	3
咫	25
骈	1
觞	6
㎜	2
釆	4
昉	18
枇	34
杷	34
裱	34
馄	16
饨	16
▼	5
砼	9
贽	6
Ｘ	5
ｈ	26
ｔ	30
